lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
стиль	NOUN	1918-1990	2	стиль-0		"Язык, а также стиль писем протопопа Аввакума и "Жития" его остаются непревзойдённым образцом пламенной и страстной речи бойца", -- говорит М. Горький, добавляя при этом: "...и вообще в старинной литературе нашей есть чему поучиться".	15:20	0:234
стиль	NOUN	1918-1990	2	стиль-1		Татькина мачеха, Таня Григорьева, дочь преподавателя химии самых лучших и самых прогрессивных гимназий, выросла в самой что ни на есть интеллигентской семье из того крыла, что сохраняли стиль шестидесятников и почитали Белинского и Добролюбова.	186:191	0:244
стиль	NOUN	1682-1916	1	стиль-2		-- К стилю я давно охоту имею.	5:10	0:30
стиль	NOUN	1682-1916	1	стиль-3		Позыв на кислое, острое, жгучее, горькое, потребность в кричащем и извращенном -- вот что характеризует стиль nouveau во всем, ибо так называемый декаданс охватил собою решительно все явления духа -- от философии и искусства до политики и ремесла.	104:109	0:247
стиль	NOUN	1682-1916	1	стиль-4		-- Не разрубить ли сразу гордиев узел, не начать ли так: знаете ли вы самое безвкусное здание в Ленинграде -- зеленое с голубыми воротами, построенное в глупом стиле второй империи, витиеватое, как торт из крема.	160:165	0:212
стиль	NOUN	1918-1990	2	стиль-5		Однако, как устойчивый эстетический уклад, стиль этот отличает, по преимуществу, совокупность евразийской степной и евразийской лесной зоны.	43:48	0:140
стиль	NOUN	1682-1916	1	стиль-6		25 марта 1911 года старого стиля (Благовещенье) Гумилев вернулся из своего путешествия в Африку (Аддис-Абеба).	27:32	0:110
стиль	NOUN	1918-1990	2	стиль-7		Жуковский рано усвоил себе германский романтизм, и, переводя и переделывая немецкие и английские баллады, он более и более уклонялся от искусственного, условного стиля французской литературы.	162:167	0:191
стиль	NOUN	1682-1916	1	стиль-8		Большая переписка с братом помогала, конечно, и выработке "стиля" Дашковой, -- той способности ясно и сжато выражать свои мысли и метко характеризовать несколькими сильными штрихами предмет изложения, которой отличаются ее известные записки.	59:64	0:241
стиль	NOUN	1682-1916	1	стиль-9		На станции Жерновки, Рязанско-Уральской железной дороги, опустился воздушный шар с запиской, что пущен 24 октября нового стиля из Мекленбурга.	121:126	0:142
стиль	NOUN	1682-1916	1	стиль-10		Борьба человека с физическими преградами, так типически изображенная в стихе о Егории Храбром, который на Святой Руси встречает только леса дремучие, болота топучие да змеиные стада, пасомые сверхъестественными, мифическими существами, -- эта борьба с дикими силами природы, соответствующая звериным типам романского стиля, продолжалась на Руси до позднейших времен.	317:322	0:366
стиль	NOUN	1682-1916	1	стиль-11		Борьба с безобразной окраской исторических зданий Петербурга Среди любителей петербургской старины вновь возбужден вопрос о принятии мер к тому, чтобы исторические здания Петербурга окрашивались соответственно их стилю и времени постройки.	213:218	0:239
стиль	NOUN	1682-1916	1	стиль-12		В Нюренберге, напр., есть древняя часть города, где не разрешается возводить построек в ином стиле, чем окружающие здания XV столетия.	93:98	0:134
стиль	NOUN	1682-1916	1	стиль-13		Это поразительное явление, что он не хотел "суворинской правды", сказанной не таким слогом ("стиль -- душа вещей"), и без малейшей в себе болезненности пропускал в свою газету то, с чем был вовсе не согласен ни по существу, ни для пользы России, если опять же по слогу ("душа вещи") видел, что тут горит твоя индивидуальная душа.	93:98	0:329
стиль	NOUN	1682-1916	1	стиль-14		В мягкости Фиренцуолы была одна особенность, типичная одинаково и для его характера, и для стиля его писаний.	91:96	0:109
стиль	NOUN	1918-1990	2	стиль-15		Вся комната битком набита мебелью разных стилей и разной обивки, картинами и рисунками по стенам, старыми художественными вещами.	41:47	0:129
стиль	NOUN	1682-1916	1	стиль-16		В основу его положены английская готика с примесью мавританского и индийского стилей.	78:84	0:85
стиль	NOUN	1682-1916	1	стиль-17		Мы знаем, что собор был выстроен в готическом стиле, но строителям оказалась не под силу техническая задача -- возведение купола.	46:51	0:129
стиль	NOUN	1918-1990	2	стиль-18		В связи с открытием в Париже выставки работ, удостоенных римской премии в 1938 году, газета "Веаuх Агts" отмечает, что произведения, получившие награды, "весьма посредственны, страдают сухостью и отсутствием стиля.	208:213	0:214
стиль	NOUN	1918-1990	2	стиль-19		Она в грузинском стиле, прекрасно выдержанном.	17:22	0:46
стиль	NOUN	1682-1916	1	стиль-20		Великобритания, понятая как Англия в тесном смысле, как соединенное королевство Великобритании и Ирландии, а не как культурное всесветное поприще англосаксонского племени, неразрывно связана с Лондоном, несмотря на всю свою децентрализацию, и связь эта выразилась резче именно с той поры, когда стиль английской культурной государственности определился впервые с ясностью, т. е. с эпохи Тюдоров.	295:300	0:395
стиль	NOUN	1682-1916	1	стиль-21		Христа в этом рассказе Леонид Андреев изображает красивым и очень сентиментальным молодым человеком, в стиле поленовского Христа на Генисаретском озере.	103:108	0:152
