lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
классный	ADJ	1918-1990	2	классный-0		"Не стыдно тебе, Бестужев, позорить такую прекрасную фамилию" -- вынырнул вдруг издалека голос классной руководительницы Евгении Осиповны.	95:103	0:138
классный	ADJ	1918-1990	2	классный-1		С булками в желтой бумаге, с мешочком, обшитым внизу бахромой, и в пенсне с черной лентой прошла от угла до ворот классная дама Эдемска.	114:122	0:136
классный	ADJ	1918-1990	2	классный-2		-- Необходимо поставить в известность родителей, -- сказала классная дама.	60:68	0:74
классный	ADJ	1918-1990	2	классный-3		Но возможность доказать свое мужество в космосе была далека, и Селезнев-младший, скинув куртку на руки кому-то из своего снова прикованного к нему глазами окружения, прыгнул на лед, как будто на спор, хотя никакого спора ни с кем не было, и пошел вперед, радостно слыша подгоняющее его отчаянное кудахтанье классной руководительницы: "Come back, Igor! Come back!"	307:315	0:363
классный	ADJ	1682-1916	1	классный-4		-- Подумаешь, классный журнал!	14:22	0:30
классный	ADJ	1918-1990	2	классный-5		С различных сторон ставятся различные требования к дневному освещению классных комнат.	70:78	0:86
классный	ADJ	1918-1990	2	классный-6		-- Супрун Ну это классный летчик, грамотный, смелый, но не испытатель.	17:25	0:70
классный	ADJ	1918-1990	2	классный-7		После завтрака предлагаю курить; из двадцати пяти только один оказался курящий, и тот был -- классная дама".	93:101	0:108
классный	ADJ	1682-1916	1	классный-8		-- Учительница физики встала на пороге, защищаясь классным журналом.	50:58	0:68
классный	ADJ	1918-1990	2	классный-9		Прежде всего это сказалось в неожиданно страстном порыве к писательству: я писал стихи и по Кольцову и по Некрасову, писал рассказы по Тургеневу и Помяловскому, написал даже по Островскому целую драму из народного быта в подражание его "Грозе" и, наконец, стал писать даже классные задачки "по Белинскому и Добролюбову", к изумлению и себя самого и нашего старого словесника.	273:281	0:375
классный	ADJ	1918-1990	2	классный-10		-- Хоть что-нибудь ты знаешь -- скучно спросила классная, прикидывая втык от педсовета за Димкины успехи.	48:56	0:105
классный	ADJ	1918-1990	2	классный-11		В другой, для старших учеников, стоял длинный стол, стулья и классная доска.	61:69	0:76
классный	ADJ	1918-1990	2	классный-12		Классная работа".	0:8	0:17
классный	ADJ	1918-1990	2	классный-13		Однако классные занятия шли так себе.	7:15	0:37
классный	ADJ	1682-1916	1	классный-14		Классные занятия продолжались от 15 августа до 15 июня.	0:8	0:55
классный	ADJ	1682-1916	1	классный-15		-- Боже, Старобельская, что с вашими ушами! -- в свою очередь вопрошает классная дама.	72:80	0:86
классный	ADJ	1682-1916	1	классный-16		Классные и внеклассные приключения необыкновенных первоклассников Одноух и Дыркорыл Одноух и Дыркорыл воспитывались в семье бухгалтера Нехлебова, если, конечно, одинокого бухгалтера можно назвать семьей.	0:8	0:203
классный	ADJ	1918-1990	2	классный-17		По этому поводу были проведены обследования в двух классных комнатах совершенно нового школьного здания, которые отличались друг от друга только тем, что одна -- угловая комната, кроме левостороннего освещения, имела еще двойное окно позади учеников, в то время как другая была ограничена только левосторонне расположенными окнами.	51:59	0:331
классный	ADJ	1682-1916	1	классный-18		Классный коллектив, пожалуй, не имеет аналогов.	0:8	0:47
классный	ADJ	1918-1990	2	классный-19		Едва девочка немножко успокоилась, как в конце классного коридора стукнула дверь, послышались тихие голоса, шаги приближались к лестнице.	47:56	0:137
классный	ADJ	1682-1916	1	классный-20		В "рае" покатывались со смеху, не обращая внимания на призывы к порядку со стороны классной дамы.	83:91	0:97
классный	ADJ	1682-1916	1	классный-21		Мне указали мою комнату, мои обязанности, классную и темный стол в углу, на котором лежало несколько тетрадей, катехизис, русская грамматика Востокова, краткая священная история.	42:50	0:178
классный	ADJ	1682-1916	1	классный-22		В 2 часа назначен, по подписке, завтрак всем офицерам и классным чинам в ресторане "Прага".	56:64	0:91
классный	ADJ	1682-1916	1	классный-23		Описывалась и "поверхность" нашего класса с "горою" -- кафедрой, "вулканами", классной доской, перечислялись и "долины" между партами и характеризовались их "обитатели" -- смирные и степенные на первой скамье и все более и более буйные по мере удаления от главного "залива", в который приплывают чужестранцы, сиречь учителя, несущие страх и смятение в нашу страну.	78:86	0:364
классный	ADJ	1682-1916	1	классный-24		В классных сочинениях мы ниспровергали его богов и превозносили крамольников.	2:10	0:77
классный	ADJ	1918-1990	2	классный-25		В "неурочное" время, то есть, когда не сидели мы смирно на скамьях перед учителем, считали мы ее своею собственностью, которую никто и не думал отнимать у нас, потому что тогда еще не было ни классных надзирателей и наблюдателей, ни инспекторов, ни всякой другой напасти.	192:200	0:271
классный	ADJ	1682-1916	1	классный-26		В разных местах залы были рассажены классные дамы с поручением следить за моими и их взглядами, улыбками, движениями.	36:44	0:117
классный	ADJ	1682-1916	1	классный-27		Нет, классная дама или помощница знает, что ее положение не может измениться к лучшему никогда, что оно будет длиться до гробовой доски, что если оно и сменится, то сменится местом в какой-нибудь богадельне.	5:13	0:207
классный	ADJ	1918-1990	2	классный-28		В свободной благодаря каникулам школе в классе сидело человек двадцать парней за партами, а я стоял у классной доски с мелом в руках.	102:110	0:133
классный	ADJ	1918-1990	2	классный-29		Наш классный наставник и он же преподаватель немецкого языка, неотлучно находился при нас.	4:12	0:90
классный	ADJ	1682-1916	1	классный-30		Ввиду доказанного существующими исследованиями недостатка света при практикуемом повсюду у нас способе искусственного освещения классных помещений следует признать желательным, чтобы вопрос об искусственном освещении классов был поставлен на очередь и чтобы прежде всего в учебных заведениях производились систематические фотометрические определения напряженности освещения на партах при различных условиях и в особенности во время письменных занятий воспитанников.	128:136	0:465
классный	ADJ	1682-1916	1	классный-31		Несомненно, что предметы преподавания были у них разные, но как ухитрялись согласовать эту разноголосицу за одним и тем же классным столом -- решительно не понимаю.	123:131	0:164
классный	ADJ	1918-1990	2	классный-32		Все педагоги, выступающие в этом журнале, -- все в один голос требуют, чтобы классные сочинения школьников были творческими.	77:85	0:124
классный	ADJ	1918-1990	2	классный-33		За столом сидел классный наставник Назаренко -- громогласный человек с волнистой синей бородой, как у ассирийского царя.	16:24	0:120
