lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
пакет	NOUN	1991-2017	2	пакет-0		-- В 60-х годах в Америке такая схема успешно работала, только целью мошенников было не получить небольшие деньги за свой совет, а продать предпринимателям пакет абсолютно неликвидных акций, -- рассказывает исследователь истории экономических учений, кандидат экономических наук Павел Нефедов.	156:161	0:293
пакет	NOUN	1991-2017	2	пакет-1		В 1997 году, в частности, был продан блокирующий пакет "Связьинвеста".	49:54	0:70
пакет	NOUN	1918-1990	1	пакет-2		-- КУДА ПОЕДЕМ -- ПОИНТЕРЕСОВАЛАСЬ Я. -- НА ПРОГУЛКУ ОДИН ИЗ ОФИЦЕРОВ УСЕЛСЯ РЯДОМ СО МНОЙ И, ПРИЖИМАЯ К ГРУДИ ОБЪЕМИСТЫЙ ПАКЕТ, БРОСИЛ ВОДИТЕЛЮ: -- В ШТАБ АРМИИ, К ГЕНЕРАЛУ.	122:127	0:174
пакет	NOUN	1991-2017	2	пакет-3		Пришел Ваш пакет со статьей об Уиде -- обычный местный стиль, но значит им дорожат или он дорого вносит Марина Туккер писала, что она поступила в то же общество.	11:16	0:161
пакет	NOUN	1918-1990	1	пакет-4		-- Скажи ему, что я -- от Черного, с пакетом.	37:44	0:45
пакет	NOUN	1918-1990	1	пакет-5		На бумаге с засушенным растением также напишите, где оно собрано и все остальное, что вы записали на пакете с семенами.	101:107	0:119
пакет	NOUN	1918-1990	1	пакет-6		-- Что за ягода в пакете -- спрашивают у нее.	18:24	0:45
пакет	NOUN	1918-1990	1	пакет-7		Но съесть всё оказалось невозможным; тогда мы связывали остатки в газетный пакет и спускали на веревочке в первый этаж, уголовникам, откуда тем же путем приходила благодарственная записка.	75:80	0:188
пакет	NOUN	1918-1990	1	пакет-8		-- Это что за тип -- спросил я у Сережи, когда тот ушел со своим пакетом.	65:72	0:73
пакет	NOUN	1918-1990	1	пакет-9		Публиковать наш пакет предложений сейчас не имеет смысла, потому что носили они предварительный характер, это была основа для дискуссий, а не какая-то платформа, которую можно переносить в законы.	16:21	0:196
пакет	NOUN	1918-1990	1	пакет-10		Пакет был "в собственные руки", и Любовин решил подождать.	0:5	0:58
пакет	NOUN	1918-1990	1	пакет-11		Прилетели Ваши три пакета с письмом от 6 Августа -- летели дольше, чем обычно, но, может быть, теперь путь опять осложняется: и у нас и у Вас неспокойно.	19:25	0:153
пакет	NOUN	1918-1990	1	пакет-12		А потом очень простой ход: продали весь пакет акций третьему лицу, постороннему.	40:45	0:80
пакет	NOUN	1991-2017	2	пакет-13		Посему я уговорил мистера Томаса Мортона, как ближайшего сподвижника своего усопшего благодетеля, совершить путешествие в Венецию, дабы вручить настоящий пакет в собственные руки вашего преподобия.	154:159	0:197
